,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
45,Mathematics,1085,University of Chicago,Gerry,,Brady,236282,17,good,TEACHER,PROFESSOR,4.0,"[""Lecture is 3+ hours of recorded videos per week. Class is just practice problems led by incompetent TAs. Even though this is supposed to be an immersion class, it feels like it's meant for people with existing foundations in discrete math and algorithms. This class is time-consuming and frustrating."", 'Lectures are exact transcription of notes onto board. Short temper. Always grumpy. Makes TAs and graders hustle while avoiding responsibility.', ""Honestly, Professor Brady is the best professor I've ever had in Computer Science. The level of detail that she is able to break down a problem is absolutely incredible . Trust me when I say this, but you won't get a professor with that kind of diligence in CS ever. She provides foundations and inputs unique insights on how to solve a problem."", ""Dry lectures,covers standard material, no inspiration, bad attitude & always grumpy.. just read her slides/notes from a classmate instead of attending.  It is quite easy to present math in a straightforward manner and still be clear like a textbook but she does nothing extra you can't read directly from a book"", ""Algorithms is one of the hardest classes I've ever taken, and it's no understatement to say that I don't know how I would've made it through without Gerry Brady. She really cares about her students, and puts an enormous amount of effort into her lectures -- and it shows. "", ""Gerry cares a lot about her students, but she is not a great teacher for this subject. She does not introduce topics with context, and distill the material into it's essential points. To put it another way lecture is like someone reading straight out of the textbook.  You're better off learning the material through videos online, much clearer."", ""Lots of people told me to just learn comp sci on my own - Gerry plays into that advice.  She does not add value as a professor.  Gerry's lectures are like reading out of a textbook.  She writes on the chalkboard for hours straight, missesrefuses to answer questions, and struggles to emphasize key points.  She doesn't distill jargon into wisdom."", 'Professor Brady is an incredible teacher. I had her this last quarter for algorithms, and am convinced she is the reason I enjoyed the subject so much. It was certainly difficult, but I felt that she made the material understandable. The only issue I took was her choice of TA - one of the TAs was excellent while the other was not as qualified.', 'Gerry is the best professor I have had in CSPP.  Her classes are challenging.  Homework are hard but that is how you learn. Tests are fair.  She uses the board a lot.  Make sure to take notes.', ""Very enthusiastic and helpful to her students. I loved the subject even more thanks to her style. I don't agree that her questions were too hard. She writes too much on the board though. I wish she uses PowerPoint more often."", 'Gerry is quite simply one of the very best professors I have ever had.  She will call on you of the blue and expect you to know the answer, which kept me very engaged in the class.', ""Algorithms is a difficult topic...I'm not sure I would have understood everything if it wasn't for Gerry."", ""Professor Brady's Algorithms course is difficult - as it should be.  It was an excellent experience and will push the average students to their best."", 'Gerry rocks.', 'A gem of a teacher, Professor Brady is professional and personable. She has obvious command of this subject and is interested in her students.\n The material is difficult, but in some measure the difficulty will depend on your background. In any event, Gerry Brady is the prof to cover this with. Even with my limited skills, I did well in her course.', 'Gerry is an amazing teacher - she explains difficult concepts in a patient and clear manner, is available to help students outside of class, and is inspirational in the breadth and depth of her knowledge of the topic.', 'No Comments']","['Lots of homework', 'Lecture heavy', 'Tough grader', 'Get ready to read', 'Gives good feedback', 'Lots of homework', 'Graded by few things', 'Lecture heavy', 'Lots of homework', 'Participation matters', 'Graded by few things', ""Skip class? You won't pass."", 'TEST HEAVY', 'Amazing lectures', 'Clear grading criteria', 'TEST HEAVY', 'LECTURE HEAVY']"
46,Business,1085,University of Chicago,Phillip,,Braun,1103998,6,good,TEACHER,PROFESSOR,5.0,"['Great profesor, the best at Chicago.', ',,,,,,,,,,,,,,,,,,,', 'Great Prof.', '', 'One of the best Profs i have had at the UofC', 'No Comments']",[]
47,Philosophy,1085,University of Chicago,Jason,,Bridges,106688,6,good,TEACHER,PROFESSOR,4.2,"[""You can't find a better HUMA teacher or Philosophy teacher elsewhere."", ""he seems at first as though he's going to be amusing, and the bob dylan references are cool, but afterwards you just get bored.  that same dull voice, over and over again.  that same male pattern baldness, gleaming at you from the corner of his skull.  (w"", ""he IS very good w/ good lecture material. the 201 class just sucks in general that's all. can't wait for phil of action."", ""Brilliant guy, boring class. Still, I'm sure he's phenomenal with more interesting lecture material."", 'One of the best logic professors I have had.', 'Excellent instructor, and just TOO cute!']",[]
48,History,1085,University of Chicago,Matthew,,Briones,1570597,1,good,TEACHER,PROFESSOR,5.0,"['Knows his stuff, enthusiastic.  Fair grader.  Accessible out of class.  Only downside: long seminar class (for graduate students) and some weaker readings.  Hot.']",[]
49,Philosophy,1085,University of Chicago,Daniel,,Brudney,444280,4,good,TEACHER,PROFESSOR,4.0,"['Lead intriguing philosophical discussion in class; got the class really involved. Well choice of paper topic and helpful feedbacks.', ""I thought he was utterly uninteresting and the least interesting of the philosophy professors I encountered at the University of Chicago.  He was very focused on his own ideas, and didn't seem to enjoy fielding more challenging questions very much.  Seems too consumed with image and not necessarily a more intriguing dimensionality. "", 'No Comments', ""Took several courses with him. He's incredibly helpful to meet with students.""]","['Tough grader', 'Amazing lectures', 'Inspirational']"
50,Sociology,1085,University of Chicago,Anthony,,Bryk,380698,0,zero,TEACHER,PROFESSOR,N/A,[],[]
51,Chemistry,1085,University of Chicago,Laurie,,Butler,488976,14,average,TEACHER,PROFESSOR,3.1,"[""Prof. Butler is extremely knowledgeable about the course material. She is very tough, but it becomes apparent that it is only because she cares. She is kind and a great lecturer, so DO NOT SKIP CLASS. Warning though, psets are tough and tests tougher. But work hard and you'll be fine. (Made a solid 15 on a midterm, avg was 30, still pulled an A-)"", ""Her assignments were long, and her exams tough, but that's because she expects a lot from her students. At first, she may appear unfriendly, but as soon as she sees that you're putting in the effort, she will go all out and guide you through the concepts in a way a textbook can not. Overall, and outstanding professor."", 'Clear lectures; friendly (though tough); knows the material like the back of her hand.', 'very thorough & tough. homework takes forever & tests are difficult, but students learn a lot', 'Not clear with math in physical chemistry, nor the practicality of quantum mechanics in the ""big picture"" of chemistry.  VERY wordy and did not explain concepts well.  Also a harsh grader.  Upper Division had a mean of about a C+ (you had to be above the mean to get a B)', 'She knows a great deal of physical chemistry theory, but is not clear in teaching and writes in a verbose manner.  This makes her courses especially difficult for anyone with problems in understaning it.  She also grades upper division classes with a mean of a C+/B- (you have to be in the 51st percentile or higher to even hope for a B).', 'She has huge expectations on what first year chemistry students can accomplish. Her type of teaching method is one reason those who have never taken chemistry before drop out quickly or fail.', ""She was harsh to the TA's, makes students feel insuperior, and she's a rough grader."", ""U of C Theoretical Professors should know math.\n She doesn't know math.  She also eats her hair when she is thinking, and most find that a gross turnoff."", 'horrible teacher, takes a bias towards the chem majors that know most of the info already, difficult problem sets that are ridiculous for a gen chem class (more appropriate for an Honors class), unreasonable with testing, grading, and communication is a problem.', 'Very disorganized, unclear, extremely difficult problems, quite unfair, biased towards the chem majors.... on the upside, she is a nice person outside the classroom.', 'No Comments', 'Totally sweet. By the end of every class her ass was snow white from the chalk dust.', ""What an awesome professor, very down to earth and encourages her students to contact her and not her TA's with questions. Her lectures were clear, interesting and she actually made an effort to know all of her students by name. I took her class in 1999 and I still remember quantum mechanics.""]","[""Skip class? You won't pass."", 'Tests are tough', 'Respected', 'Respected', ""Skip class? You won't pass."", 'Tests are tough']"
52,Music,1085,University of Chicago,Melvin,,Butler,2709460,0,zero,TEACHER,PROFESSOR,N/A,[],[]
53,Social Work,1085,University of Chicago,Pastora,,Cafferty,813812,0,zero,TEACHER,PROFESSOR,N/A,[],[]
54,Health Science,1085,University of Chicago,Kathleen,,Cagney,1459046,0,zero,TEACHER,PROFESSOR,N/A,[],[]
55,Languages,1085,University of Chicago,Fang-Pei,,Cai,144290,10,good,TEACHER,PROFESSOR,4.3,"[""I did a study abroad program with him in summer 2012. He may have been nice toward other people, but he decided to be very rude to me, and effectively humiliated and bullied me several times during the program. I am already someone w/ low self-esteem and who can't stand up for myself, and to have my own teacher put me down in front of others. sigh"", 'A kind man and a skilled lecturer', 'I love this guy', 'Cai 爸爸 is a wealth of knowledge!', 'Another top rating for Cai. Notice a trend?', 'I used to think the Chinese language was weird but now I love it!', ""he's the best teacher in the world. im in awe of him."", 'I think he is fantastic - he has been teaching this class for years.  He knows exactly what confuses students and how to make the class interesting.  Best of all he is funny and wears the same jacket to class everyday.', 'No Comments', ""He's not a great teacher, but he's got a good personality that makes up for it.""]","['Would take again', 'Respected']"
56,Languages,1085,University of Chicago,Irena,,Cajkova,940308,5,good,TEACHER,PROFESSOR,4.6,"[""One of the best teachers I've ever had. She's fun, playful, and just overall an awesome person!"", 'Irena is awesome.  A great Spanish teacher and even smart beyond this field (not something you can expect from every language teacher).  Okay, so I definitely had a crush on her...', ""Great at engaging discussion, rather than blabbing on in Spanish for an hour and a half. She's hilarious and super nice! Loved the class."", 'No Comments', 'Great teacher.  Helpful and interesting.']",[]
